time,ax,ay,az
2019-11-21 14:24:29.4010,-0.15,0.07,-0.14
2019-11-21 14:24:29.5010,-0.36,0.38,-0.01
2019-11-21 14:24:29.6020,-1.83,1.55,-0.38
2019-11-21 14:24:29.7010,-1.36,0.33,-0.41
2019-11-21 14:24:29.8010,-0.72,-0.2,-0.12
2019-11-21 14:24:29.9010,-0.06,0.66,-0.06
2019-11-21 14:24:30.0020,2.64,1.07,-0.54
2019-11-21 14:24:30.1010,-0.46,0.26,0.78
2019-11-21 14:24:30.2010,-0.28,-0.17,-0.2
2019-11-21 14:24:30.3010,-0.09,-0.02,-0.14
2019-11-21 14:24:30.4020,0.01,0.01,-0.09
2019-11-21 14:24:30.5010,-0.09,0.21,0.15
2019-11-21 14:24:30.6010,-1.22,0.99,0.42
2019-11-21 14:24:30.7010,-0.58,0.77,-0.21
2019-11-21 14:24:30.8020,-0.94,-0.32,-0.23
2019-11-21 14:24:30.9020,-0.31,0.21,-0.11
2019-11-21 14:24:31.0020,1.33,1.33,-0.31
2019-11-21 14:24:31.1020,2.76,0.49,-0.31
2019-11-21 14:24:31.2020,1.56,-0.05,-0.9
2019-11-21 14:24:31.3020,0.27,0.18,-0.04
2019-11-21 14:24:31.4020,0.02,0.05,-0.05
2019-11-21 14:24:31.5020,-0.14,0.03,-0.13
2019-11-21 14:24:31.6020,-0.4,0.39,0.19
2019-11-21 14:24:31.7020,-1.45,1.38,-0.24
2019-11-21 14:24:31.8020,-1.54,-0.54,-0.07
2019-11-21 14:24:31.9020,-0.58,-0.29,-0.24
2019-11-21 14:24:32.0020,0.04,0.71,-0.22
2019-11-21 14:24:32.1020,2.76,0.83,-0.4
2019-11-21 14:24:32.2020,-0.38,0.69,1.07
2019-11-21 14:24:32.3020,-0.06,0.03,-0.01
2019-11-21 14:24:32.4020,-0.18,-0.07,-0.27
2019-11-21 14:24:32.5030,-0.15,0.11,-0.1
2019-11-21 14:24:32.6020,-0.2,0.19,-0.05
2019-11-21 14:24:32.7020,-1.14,0.91,0.44
2019-11-21 14:24:32.8030,-0.24,0.38,-0.43
2019-11-21 14:24:32.9030,-0.67,-0.24,-0.24
2019-11-21 14:24:33.0030,-0.26,0.3,-0.18
2019-11-21 14:24:33.1030,0.96,1.47,-0.32
2019-11-21 14:24:33.2030,2.82,0.43,-0.31
2019-11-21 14:24:33.3030,1.49,0.06,-0.52
2019-11-21 14:24:33.4030,0.28,0.15,-0.02
2019-11-21 14:24:33.5030,-0.04,-0.0,-0.12
2019-11-21 14:24:33.6030,-0.01,0.08,-0.01
2019-11-21 14:24:33.7030,-0.42,0.4,0.11
2019-11-21 14:24:33.8040,-1.62,1.6,-0.31
2019-11-21 14:24:33.9030,-1.48,-0.34,-0.28
2019-11-21 14:24:34.0030,-0.63,-0.23,-0.15
2019-11-21 14:24:34.1030,-0.04,0.43,-0.2
2019-11-21 14:24:34.2040,2.19,1.33,-0.56
2019-11-21 14:24:34.3030,-1.56,1.5,1.7
2019-11-21 14:24:34.4030,0.05,-0.12,-0.31
2019-11-21 14:24:34.5030,0.1,0.1,-0.09
2019-11-21 14:24:34.6030,0.01,0.06,-0.05
2019-11-21 14:24:34.7030,-0.18,0.14,-0.05
2019-11-21 14:24:34.8040,-0.71,0.69,0.28
2019-11-21 14:24:34.9040,-1.79,0.49,-0.46
2019-11-21 14:24:35.0040,-1.27,-0.48,-0.02
2019-11-21 14:24:35.1040,-0.54,-0.21,-0.02
2019-11-21 14:24:35.2040,0.02,1.34,-0.36
