time,ax,ay,az
2019-11-21 14:9:50.1560,-1.67,-0.38,0.05
2019-11-21 14:9:50.2560,-0.3,0.13,0.02
2019-11-21 14:9:50.3560,-0.09,-0.0,-0.06
2019-11-21 14:9:50.4560,-0.04,0.03,0.04
2019-11-21 14:9:50.5560,0.21,0.38,0.18
2019-11-21 14:9:50.6560,1.6,1.23,-0.32
2019-11-21 14:9:50.7560,-0.23,0.27,-0.29
2019-11-21 14:9:50.8560,0.89,-0.4,-0.47
2019-11-21 14:9:50.9570,0.22,0.15,-0.25
2019-11-21 14:9:51.0560,-0.93,1.17,0.2
2019-11-21 14:9:51.1570,-1.4,0.78,0.15
2019-11-21 14:9:51.2560,-1.63,-0.57,-0.42
2019-11-21 14:9:51.3570,-0.15,0.09,0.0
2019-11-21 14:9:51.4570,0.0,0.04,-0.17
2019-11-21 14:9:51.5570,-0.01,0.03,0.09
2019-11-21 14:9:51.6570,0.18,0.13,0.02
2019-11-21 14:9:51.7570,1.23,0.66,-0.71
2019-11-21 14:9:51.8570,0.52,0.72,-0.54
2019-11-21 14:9:51.9570,1.22,-0.47,-0.56
2019-11-21 14:9:52.0570,0.42,-0.31,-0.47
2019-11-21 14:9:52.1570,-0.79,0.69,-0.0
2019-11-21 14:9:52.2570,-1.85,0.58,-0.28
2019-11-21 14:9:52.3570,-0.42,2.08,0.61
2019-11-21 14:9:52.4570,-0.16,0.06,-0.17
2019-11-21 14:9:52.5570,0.06,0.0,-0.17
2019-11-21 14:9:52.6570,0.03,-0.0,-0.16
2019-11-21 14:9:52.7570,0.09,0.01,0.05
2019-11-21 14:9:52.8570,0.3,0.41,-0.05
2019-11-21 14:9:52.9570,1.41,1.15,0.09
2019-11-21 14:9:53.0570,-0.1,0.06,-0.41
2019-11-21 14:9:53.1580,0.88,-0.39,-0.28
2019-11-21 14:9:53.2580,0.33,0.09,-0.0
2019-11-21 14:9:53.3570,-0.81,1.15,0.4
2019-11-21 14:9:53.4580,-1.72,0.41,0.65
2019-11-21 14:9:53.5570,0.32,0.94,0.32
2019-11-21 14:9:53.6580,0.35,0.08,-0.15
2019-11-21 14:9:53.7580,0.08,0.08,-0.02
2019-11-21 14:9:53.8580,0.01,0.05,-0.07
2019-11-21 14:9:53.9580,0.08,0.18,-0.02
2019-11-21 14:9:54.0580,0.63,0.51,-0.12
2019-11-21 14:9:54.1580,0.96,0.2,-0.34
2019-11-21 14:9:54.2580,0.89,-0.75,-0.22
2019-11-21 14:9:54.3580,0.23,-0.45,0.08
2019-11-21 14:9:54.4580,0.06,0.35,0.1
2019-11-21 14:9:54.5580,-0.97,1.19,0.14
2019-11-21 14:9:54.6580,-1.06,0.73,0.3
2019-11-21 14:9:54.7580,-1.0,-0.4,0.32
2019-11-21 14:9:54.8580,-0.01,0.03,-0.06
2019-11-21 14:9:54.9580,-0.15,-0.04,-0.33
2019-11-21 14:9:55.0580,-0.04,-0.03,0.12
2019-11-21 14:9:55.1590,0.14,0.2,-0.1
2019-11-21 14:9:55.2590,0.93,0.68,-0.16
2019-11-21 14:9:55.3590,0.79,0.02,-0.36
2019-11-21 14:9:55.4590,1.21,-0.69,-0.59
2019-11-21 14:9:55.5590,0.15,-0.27,-0.59
2019-11-21 14:9:55.6590,-0.44,0.46,-0.37
2019-11-21 14:9:55.7590,-0.95,0.54,0.33
2019-11-21 14:9:55.8590,-1.18,0.45,0.38
2019-11-21 14:9:55.9590,-0.99,-0.14,-0.51
2019-11-21 14:9:56.0590,0.14,0.21,0.1
2019-11-21 14:9:56.1590,0.04,0.07,0.01
2019-11-21 14:9:56.2590,-0.07,-0.04,-0.13
2019-11-21 14:9:56.3590,0.1,0.03,-0.19
2019-11-21 14:9:56.4590,0.43,0.31,-0.06
2019-11-21 14:9:56.5590,0.95,0.6,-0.4
2019-11-21 14:9:56.6590,0.06,0.78,-0.31
2019-11-21 14:9:56.7590,1.32,-0.34,-0.27
2019-11-21 14:9:56.8590,0.61,-0.1,0.27
2019-11-21 14:9:56.9600,-0.1,0.45,0.46
2019-11-21 14:9:57.0590,-1.77,0.8,0.76
2019-11-21 14:9:57.1600,0.14,1.85,0.11
2019-11-21 14:9:57.2600,0.02,0.13,0.07
2019-11-21 14:9:57.3600,-0.18,-0.02,-0.08
2019-11-21 14:9:57.4600,-0.02,0.04,-0.09
2019-11-21 14:9:57.5600,0.15,-0.02,0.06
2019-11-21 14:9:57.6600,0.37,0.36,-0.03
2019-11-21 14:9:57.7590,1.02,1.05,-0.27
2019-11-21 14:9:57.8600,-0.27,0.06,-0.36
2019-11-21 14:9:57.9600,0.31,-0.44,-0.48
2019-11-21 14:9:58.0600,0.08,0.1,-0.39
2019-11-21 14:9:58.1600,-1.01,1.71,-0.4
2019-11-21 14:9:58.2600,-1.73,0.47,0.75
2019-11-21 14:9:58.3600,-1.36,-0.94,-0.71
2019-11-21 14:9:58.4600,-0.47,-0.0,0.11
2019-11-21 14:9:58.5600,-0.1,-0.02,-0.08
2019-11-21 14:9:58.6600,-0.09,-0.04,0.06
2019-11-21 14:9:58.7600,0.2,0.27,0.12
2019-11-21 14:9:58.8610,1.01,0.66,-0.25
2019-11-21 14:9:58.9600,0.84,0.06,-0.42
2019-11-21 14:9:59.0600,1.35,-0.66,-0.67
2019-11-21 14:9:59.1610,0.22,-0.29,-0.48
2019-11-21 14:9:59.2600,-0.16,0.78,-0.57
2019-11-21 14:9:59.3610,-3.08,1.15,0.34
2019-11-21 14:9:59.4610,0.97,1.09,0.58
2019-11-21 14:9:59.5610,-0.1,0.05,-0.18
2019-11-21 14:9:59.6610,0.01,0.05,-0.04
2019-11-21 14:9:59.7610,0.02,0.01,-0.04
2019-11-21 14:9:59.8610,0.27,0.08,-0.09
2019-11-21 14:9:59.9610,0.84,0.61,-0.19
2019-11-21 14:10:00.0610,1.66,0.02,-0.49
2019-11-21 14:10:00.1610,0.82,-0.74,-0.38
2019-11-21 14:10:00.2610,0.22,-0.37,-0.12
2019-11-21 14:10:00.3610,-0.35,0.62,0.01
2019-11-21 14:10:00.4610,-2.48,0.92,0.1
2019-11-21 14:10:00.5610,-0.27,2.38,0.0
2019-11-21 14:10:00.6610,0.07,-0.0,0.06
2019-11-21 14:10:00.7610,-0.08,0.01,-0.09
2019-11-21 14:10:00.8610,0.01,0.01,-0.08
2019-11-21 14:10:00.9610,0.27,0.13,-0.07
2019-11-21 14:10:01.0610,0.75,0.48,-0.33
2019-11-21 14:10:01.1610,1.52,0.26,-0.53
2019-11-21 14:10:01.2620,0.67,-0.68,-0.3
2019-11-21 14:10:01.3620,0.12,-0.44,-0.22
2019-11-21 14:10:01.4620,-0.26,0.61,-0.23
2019-11-21 14:10:01.5610,-1.94,1.44,0.5
2019-11-21 14:10:01.6620,1.44,-0.09,0.86
2019-11-21 14:10:01.7620,-0.62,0.27,-0.02
2019-11-21 14:10:01.8620,-0.12,0.01,-0.1
2019-11-21 14:10:01.9620,0.03,0.08,-0.05
2019-11-21 14:10:02.0620,0.18,0.06,-0.03
2019-11-21 14:10:02.1620,0.42,0.38,-0.19
2019-11-21 14:10:02.2620,1.23,1.14,-0.12
2019-11-21 14:10:02.3620,0.01,-0.43,-0.22
2019-11-21 14:10:02.4620,0.25,-0.47,-0.29
2019-11-21 14:10:02.5620,-0.01,0.35,-0.24
2019-11-21 14:10:02.6620,-1.25,1.36,0.72
2019-11-21 14:10:02.7620,0.8,0.21,0.94
2019-11-21 14:10:02.8620,-1.13,0.14,-0.0
2019-11-21 14:10:02.9620,-0.24,-0.06,-0.12
2019-11-21 14:10:03.0620,0.02,0.0,-0.13
2019-11-21 14:10:03.1630,0.19,0.1,0.04
2019-11-21 14:10:03.2630,0.41,0.4,-0.17
2019-11-21 14:10:03.3620,1.14,1.23,-0.25
2019-11-21 14:10:03.4630,-0.19,-0.24,-0.18
2019-11-21 14:10:03.5630,0.32,-0.25,-0.38
2019-11-21 14:10:03.6630,-0.0,0.33,-0.05
2019-11-21 14:10:03.7630,-1.47,1.34,0.44
2019-11-21 14:10:03.8630,0.98,0.98,1.31
2019-11-21 14:10:03.9630,-0.36,0.45,0.19
2019-11-21 14:10:04.0630,-0.18,-0.08,-0.08
2019-11-21 14:10:04.1630,-0.01,0.03,-0.08
2019-11-21 14:10:04.2630,0.11,0.02,-0.08
2019-11-21 14:10:04.3630,0.3,0.33,-0.08
2019-11-21 14:10:04.4630,1.23,1.13,-0.27
2019-11-21 14:10:04.5630,-0.4,0.12,-0.35
2019-11-21 14:10:04.6630,0.5,-0.38,-0.35
2019-11-21 14:10:04.7630,0.25,0.05,-0.14
2019-11-21 14:10:04.8630,-0.55,1.02,0.31
2019-11-21 14:10:04.9630,-1.72,0.45,0.48
2019-11-21 14:10:05.0630,-0.37,0.28,0.03
2019-11-21 14:10:05.1630,0.46,0.08,-0.11
2019-11-21 14:10:05.2640,-0.04,0.02,-0.1
2019-11-21 14:10:05.3640,-0.1,0.0,-0.07
2019-11-21 14:10:05.4640,0.01,0.01,-0.03
2019-11-21 14:10:05.5640,0.22,0.33,-0.02
2019-11-21 14:10:05.6640,1.4,0.66,-0.03
2019-11-21 14:10:05.7640,0.37,-0.41,-0.41
2019-11-21 14:10:05.8640,0.06,-0.46,-0.31
2019-11-21 14:10:05.9640,0.1,0.18,-0.08
2019-11-21 14:10:06.0640,-0.32,0.73,0.09
2019-11-21 14:10:06.1640,-0.86,0.3,0.35
2019-11-21 14:10:06.2640,-0.31,0.38,-0.52
2019-11-21 14:10:06.3640,-0.69,-1.58,-0.31
2019-11-21 14:10:06.4640,-0.13,-0.37,-0.0
2019-11-21 14:10:06.5640,-0.2,-0.1,0.23
2019-11-21 14:10:06.6640,-0.18,-0.05,0.22
2019-11-21 14:10:06.7640,-0.09,-0.02,0.03
2019-11-21 14:10:06.8640,-0.24,-0.1,-0.1
2019-11-21 14:10:06.9640,-0.02,-0.01,-0.15
2019-11-21 14:10:07.0640,0.13,-0.06,-0.2
2019-11-21 14:10:07.1650,0.03,-0.02,-0.07
2019-11-21 14:10:07.2650,-0.0,-0.04,-0.05
2019-11-21 14:10:07.3650,0.01,-0.06,-0.13
2019-11-21 14:10:07.4650,0.01,0.03,-0.11
2019-11-21 14:10:07.5650,-0.33,0.0,0.03
2019-11-21 14:10:07.6650,-0.11,-0.05,0.0
2019-11-21 14:10:07.7650,0.01,0.02,-0.05
2019-11-21 14:10:07.8650,0.02,0.03,-0.06
2019-11-21 14:10:07.9650,-0.1,-0.04,-0.03
2019-11-21 14:10:08.0650,0.01,-0.08,-0.06
2019-11-21 14:10:08.1650,0.05,-0.08,-0.12
2019-11-21 14:10:08.2650,-0.11,0.02,-0.05
2019-11-21 14:10:08.3650,-0.01,0.04,-0.07
2019-11-21 14:10:08.4650,-0.16,-0.01,-0.04
2019-11-21 14:10:08.5650,-0.13,-0.05,0.01
2019-11-21 14:10:08.6650,-0.08,0.02,-0.1
2019-11-21 14:10:08.7650,0.16,0.01,-0.06
2019-11-21 14:10:08.8650,-0.0,-0.0,-0.06
2019-11-21 14:10:08.9650,-0.1,0.03,-0.01
2019-11-21 14:10:09.0650,-0.0,0.02,-0.04
2019-11-21 14:10:09.1650,-0.06,-0.01,-0.01
2019-11-21 14:10:09.2660,-0.03,-0.0,-0.04
2019-11-21 14:10:09.3660,-0.02,0.01,-0.03
2019-11-21 14:10:09.4660,-0.02,0.0,-0.03
2019-11-21 14:10:09.5660,-0.01,-0.0,-0.08
