time,ax,ay,az
2019-11-21 14:6:31.6540,0.11,0.02,-0.24
2019-11-21 14:6:31.7540,-0.19,-0.17,0.06
2019-11-21 14:6:31.8540,-0.45,0.12,-0.04
2019-11-21 14:6:31.9540,-0.2,0.55,-0.06
2019-11-21 14:6:32.0540,-0.18,0.31,-0.31
2019-11-21 14:6:32.1540,-0.02,0.13,0.03
2019-11-21 14:6:32.2540,-0.1,-0.28,0.06
2019-11-21 14:6:32.3540,-0.04,-0.22,0.04
2019-11-21 14:6:32.4540,0.27,-0.02,0.09
2019-11-21 14:6:32.5540,0.74,0.34,0.08
2019-11-21 14:6:32.6540,0.24,0.13,-0.05
2019-11-21 14:6:32.7540,-0.08,-0.22,-0.05
2019-11-21 14:6:32.8540,-0.24,-0.13,0.07
2019-11-21 14:6:32.9550,-0.19,0.13,-0.0
2019-11-21 14:6:33.0540,-0.29,0.51,-0.33
2019-11-21 14:6:33.1540,0.11,0.26,-0.21
2019-11-21 14:6:33.2550,0.12,-0.23,0.03
2019-11-21 14:6:33.3550,-0.04,-0.43,0.15
2019-11-21 14:6:33.4550,0.06,-0.2,-0.02
2019-11-21 14:6:33.5550,0.38,0.15,0.14
2019-11-21 14:6:33.6550,0.13,0.3,-0.08
2019-11-21 14:6:33.7550,-0.03,0.25,-0.12
2019-11-21 14:6:33.8550,-0.15,-0.26,-0.03
2019-11-21 14:6:33.9550,-0.38,-0.06,0.1
2019-11-21 14:6:34.0550,-0.11,0.32,0.04
2019-11-21 14:6:34.1550,0.27,0.46,-0.16
